SiteVisit_ID,SiteID,Year,Month,Day,Species_Code,AGE,Errors,Removal_Passes,Pass1,Pass2,Pass3,Pass4,Pass5,Pass6,Pass7,Pass8,Pass9,MLE_loops,Total_Catch,Pop_Est,Capture_Prob,Pop_Est_VAR,Pop_Est_SE,Capture_Prob_VAR,Capture_Prob_SE,T-Value,Pop_Est_CI_Lower,Pop_Est_CI_Upper,Capture_Prob_CI_Lower,Capture_Prob_CI_Upper,Chi_Square,Current,UserCriteria,RunDateTime
1998-06-18_F_2F095,F_2F095,1998,6,18,BKT,1,NA,3,20,16,3,NA,NA,NA,NA,NA,NA,5,39,43,0.534246575,15.56576917,3.945347788,0.011076564,0.105245256,1.960000038,35.26711833,50.73288167,0.327965874,0.740527276,3.802855638,FALSE,NA,11/7/2012
1998-06-18_F_2F095,F_2F095,1998,6,18,RBT,1,Invalid Dataset,3,0,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1998-06-18_F_2F131,F_2F131,1998,6,18,BKT,1,NA,3,46,7,5,NA,NA,NA,NA,NA,NA,1,58,58,0.773333333,0.953266187,0.976353515,0.003298499,0.05743256,1.960000038,56.08634711,59.91365289,0.660765516,0.88590115,4.176630018,FALSE,NA,11/7/2012
1998-06-22_F_3F041,F_3F041,1998,6,22,BKT,1,Invalid Dataset,1,7,NA,NA,NA,NA,NA,NA,NA,NA,0,7,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1998-06-22_F_3F043,F_3F043,1998,6,22,BKT,1,Invalid Dataset,1,21,NA,NA,NA,NA,NA,NA,NA,NA,0,21,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1998-06-23_F_3F126,F_3F126,1998,6,23,BKT,1,NA,3,19,8,2,NA,NA,NA,NA,NA,NA,1,29,29,0.707317073,1.255136425,1.120328713,0.008716225,0.093360726,1.960000038,26.80415572,31.19584428,0.52433005,0.890304096,0.827640438,FALSE,NA,11/7/2012
1998-06-23_F_3F128,F_3F128,1998,6,23,BKT,1,NA,3,51,25,18,NA,NA,NA,NA,NA,NA,20,94,113,0.443396226,117.9800803,10.86186358,0.005863319,0.07657231,1.960000038,91.71074739,134.2892526,0.2933145,0.593477953,0.713030496,FALSE,NA,11/7/2012
1998-06-24_F_3F102,F_3F102,1998,6,24,BKT,1,NA,3,34,9,8,NA,NA,NA,NA,NA,NA,4,51,54,0.6,9.043478261,3.007237646,0.006977992,0.083534379,1.960000038,48.10581421,59.89418579,0.436272617,0.763727383,2.822805318,FALSE,NA,11/7/2012
1998-06-24_F_3F103,F_3F103,1998,6,24,BKT,1,NA,3,29,11,7,NA,NA,NA,NA,NA,NA,5,47,51,0.55952381,13.75853603,3.709250063,0.008535405,0.092387256,1.960000038,43.72986988,58.27013012,0.378444787,0.740602832,0.593109833,FALSE,NA,11/7/2012
1998-06-29_F_2F072,F_2F072,1998,6,29,BKT,1,NA,3,1,2,0,NA,NA,NA,NA,NA,NA,1,3,3,0.6,0.502415459,0.708812711,0.125603865,0.354406355,1.960000038,1.610727087,4.389272913,-0.094636457,1.294636457,2.932239316,FALSE,NA,11/7/2012
1998-06-30_F_2F074,F_2F074,1998,6,30,BKT,1,NA,3,106,34,18,NA,NA,NA,NA,NA,NA,9,158,166,0.626984127,20.0891987,4.482097579,0.002059704,0.045383967,1.960000038,157.2150887,174.7849113,0.538031552,0.715936702,1.491843372,FALSE,NA,11/7/2012
1998-07-06_F_2F093,F_2F093,1998,7,6,BKT,1,Invalid Dataset,3,1,0,0,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1998-07-06_F_2F093,F_2F093,1998,7,6,PKS,1,Invalid Dataset,3,0,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1998-07-07_F_2F135,F_2F135,1998,7,7,BKT,1,NA,3,44,21,3,NA,NA,NA,NA,NA,NA,3,68,70,0.673267327,4.751451215,2.179782378,0.004117372,0.064166754,1.960000038,65.72762654,74.27237346,0.547500489,0.799034165,3.068283726,FALSE,NA,11/7/2012
1998-07-07_F_2FVA4,F_2FVA4,1998,7,7,BKT,1,NA,3,54,37,21,NA,NA,NA,NA,NA,NA,35,112,146,0.38225256,319.7946992,17.88280457,0.005744397,0.0757918,1.960000038,110.949703,181.050297,0.233700631,0.530804488,0.249161006,FALSE,NA,11/7/2012
1998-07-07_F_2FVA5,F_2FVA5,1998,7,7,BKT,1,Invalid Dataset,1,127,NA,NA,NA,NA,NA,NA,NA,NA,0,127,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1998-07-08_F_2F075,F_2F075,1998,7,8,BKT,1,NA,3,69,47,27,NA,NA,NA,NA,NA,NA,46,143,188,0.377308707,438.0372755,20.92934006,0.004550336,0.067456176,1.960000038,146.9784935,229.0215065,0.245094602,0.509522813,0.244372508,FALSE,NA,11/7/2012
1998-07-08_F_2F076,F_2F076,1998,7,8,BKT,1,Invalid Dataset,1,96,NA,NA,NA,NA,NA,NA,NA,NA,0,96,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1998-07-09_F_2F036,F_2F036,1998,7,9,BKT,1,Invalid Dataset,1,17,NA,NA,NA,NA,NA,NA,NA,NA,0,17,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1998-07-13_F_2F016,F_2F016,1998,7,13,BKT,1,NA,3,89,40,24,NA,NA,NA,NA,NA,NA,22,153,174,0.503289474,90.18397875,9.496524561,0.003058158,0.055300611,1.960000038,155.3868119,192.6131881,0.394900276,0.611678672,0.570545493,FALSE,NA,11/7/2012
1998-07-13_F_2F016,F_2F016,1998,7,13,BRT,1,Invalid Dataset,3,2,0,0,NA,NA,NA,NA,NA,NA,0,2,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1998-07-13_F_2F017,F_2F017,1998,7,13,BKT,1,NA,3,83,49,27,NA,NA,NA,NA,NA,NA,35,159,193,0.436813187,217.8766372,14.76064488,0.003518703,0.059318654,1.960000038,164.069136,221.930864,0.320548625,0.553077748,0.072856836,FALSE,NA,11/7/2012
1998-07-13_F_2F055,F_2F055,1998,7,13,BKT,1,Invalid Dataset,1,77,NA,NA,NA,NA,NA,NA,NA,NA,0,77,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1998-07-14_F_1F030,F_1F030,1998,7,14,BKT,1,NA,3,34,10,4,NA,NA,NA,NA,NA,NA,2,48,49,0.695652174,2.48143832,1.575258176,0.005399521,0.073481431,1.960000038,45.91249398,52.08750602,0.551628569,0.839675779,0.241644767,FALSE,NA,11/7/2012
1998-07-14_F_1FVA2,F_1FVA2,1998,7,14,BKT,1,NA,3,91,38,24,NA,NA,NA,NA,NA,NA,20,153,172,0.516891892,76.1411519,8.725889749,0.002946275,0.054279604,1.960000038,154.8972561,189.1027439,0.410503869,0.623279915,1.130110215,FALSE,NA,11/7/2012
1998-07-14_F_1FVA3,F_1FVA3,1998,7,14,BKT,1,NA,3,114,39,20,NA,NA,NA,NA,NA,NA,11,173,183,0.613475177,26.08093679,5.106949852,0.001961825,0.044292491,1.960000038,172.9903783,193.0096217,0.526661894,0.70028846,1.094480198,FALSE,NA,11/7/2012
1998-07-15_F_1F132,F_1F132,1998,7,15,BKT,1,NA,3,62,25,13,NA,NA,NA,NA,NA,NA,9,100,108,0.571428571,25.34815141,5.034694768,0.003863459,0.062156726,1.960000038,98.13199825,117.8680017,0.449601389,0.693255753,0.327715636,FALSE,NA,11/7/2012
1998-07-16_F_2F067,F_2F067,1998,7,16,BKT,1,Invalid Dataset,1,35,NA,NA,NA,NA,NA,NA,NA,NA,0,35,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1998-07-16_F_PASSRUN,F_PASSRUN,1998,7,16,RBT,1,Invalid Dataset,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1998-07-20_F_2F040,F_2F040,1998,7,20,BKT,1,NA,3,76,52,29,NA,NA,NA,NA,NA,NA,49,157,205,0.381995134,450.4700185,21.22427899,0.004095341,0.063994849,1.960000038,163.4004132,246.5995868,0.256565229,0.507425038,0.365127004,FALSE,NA,11/7/2012
1998-07-20_F_2F040,F_2F040,1998,7,20,BRT,1,Invalid Dataset,3,0,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1998-07-20_F_2F050,F_2F050,1998,7,20,BKT,1,Invalid Dataset,1,82,NA,NA,NA,NA,NA,NA,NA,NA,0,82,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1998-07-21_F_2F038,F_2F038,1998,7,21,BKT,1,NA,3,30,4,2,NA,NA,NA,NA,NA,NA,1,36,36,0.818181818,0.272648235,0.52215729,0.004260129,0.065269661,1.960000038,34.97657171,37.02342829,0.690253282,0.946110354,1.436164317,FALSE,NA,11/7/2012
1998-07-21_F_2F038,F_2F038,1998,7,21,BRT,1,NA,3,3,3,1,NA,NA,NA,NA,NA,NA,1,7,7,0.583333333,1.42832194,1.195124236,0.057132878,0.239024847,1.960000038,4.657556497,9.342443503,0.114844633,1.051822034,1.437609843,FALSE,NA,11/7/2012
1998-07-21_F_2F039,F_2F039,1998,7,21,BKT,1,NA,3,65,35,14,NA,NA,NA,NA,NA,NA,14,114,127,0.527777778,49.5554606,7.03956395,0.003837898,0.061950771,1.960000038,113.2024547,140.7975453,0.406354266,0.649201289,0.47667996,FALSE,NA,11/7/2012
1998-07-21_F_2F039,F_2F039,1998,7,21,BRT,1,Invalid Dataset,3,0,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1998-07-22_F_1F118,F_1F118,1998,7,22,BKT,1,NA,3,94,27,13,NA,NA,NA,NA,NA,NA,6,134,139,0.663366337,10.70710579,3.272171418,0.00215196,0.046389227,1.960000038,132.586544,145.413456,0.572443452,0.754289221,1.184092932,FALSE,NA,11/7/2012
1998-07-27_F_1F007,F_1F007,1998,7,27,BKT,1,NA,3,89,32,25,NA,NA,NA,NA,NA,NA,19,146,164,0.517730496,71.89746447,8.479237257,0.003080731,0.055504333,1.960000038,147.380695,180.619305,0.408942004,0.626518989,3.550463162,FALSE,NA,11/7/2012
1998-07-27_F_1FVA1,F_1FVA1,1998,7,27,BKT,1,NA,3,93,59,33,NA,NA,NA,NA,NA,NA,50,185,234,0.404814004,388.1736686,19.70212345,0.003279442,0.057266416,1.960000038,195.383838,272.616162,0.292571829,0.51705618,0.16307599,FALSE,NA,11/7/2012
1998-07-28_F_1F003,F_1F003,1998,7,28,BKT,1,NA,3,39,4,5,NA,NA,NA,NA,NA,NA,1,48,48,0.774193548,0.778127219,0.882115196,0.003970037,0.063008228,1.960000038,46.27105422,49.72894578,0.650697421,0.897689676,7.484222037,FALSE,NA,11/7/2012
1998-07-28_F_1F003,F_1F003,1998,7,28,PKS,1,Invalid Dataset,3,0,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1998-07-29_F_1F138,F_1F138,1998,7,29,BKT,1,NA,3,73,21,12,NA,NA,NA,NA,NA,NA,5,106,110,0.650306748,9.986613837,3.160160413,0.002854269,0.053425359,1.960000038,103.8060856,116.1939144,0.545593044,0.755020453,1.888462231,FALSE,NA,11/7/2012
1998-07-30_F_PASSRUN,F_PASSRUN,1998,7,30,RBT,1,Invalid Dataset,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1998-08-03_F_2F033,F_2F033,1998,8,3,BKT,1,Invalid Dataset,1,6,NA,NA,NA,NA,NA,NA,NA,NA,0,6,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1998-08-04_F_HUGHES,F_HUGHES,1998,8,4,BRT,1,Invalid Dataset,1,74,NA,NA,NA,NA,NA,NA,NA,NA,0,74,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1998-08-05_F_HUGHES,F_HUGHES,1998,8,5,BRT,1,Invalid Dataset,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1998-08-06_F_HUGHES,F_HUGHES,1998,8,6,BRT,1,Invalid Dataset,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1998-08-10_F_PASSRUN,F_PASSRUN,1998,8,10,RBT,1,Invalid Dataset,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1998-08-18_F_ROSE,F_ROSE,1998,8,18,BRT,1,Invalid Dataset,1,17,NA,NA,NA,NA,NA,NA,NA,NA,0,17,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1998-08-19_F_ROSE,F_ROSE,1998,8,19,BRT,1,Invalid Dataset,1,83,NA,NA,NA,NA,NA,NA,NA,NA,0,83,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1998-08-20_F_ROSE,F_ROSE,1998,8,20,BRT,1,Invalid Dataset,1,57,NA,NA,NA,NA,NA,NA,NA,NA,0,57,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1998-08-20_F_ROSE,F_ROSE,1998,8,20,TGT,1,Invalid Dataset,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1998-08-24_F_ROSE,F_ROSE,1998,8,24,BRT,1,Invalid Dataset,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1998-08-26_F_MOORMANS,F_MOORMANS,1998,8,26,BRT,1,Invalid Dataset,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1998-08-26_F_MOORMANS,F_MOORMANS,1998,8,26,RBT,1,Invalid Dataset,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1998-08-27_F_MOORMANS,F_MOORMANS,1998,8,27,BRT,1,"Run numbering error! 
Invalid Dataset",1,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1999-06-02_F_2F131,F_2F131,1999,6,2,BKT,1,NA,3,23,6,1,NA,NA,NA,NA,NA,NA,1,30,30,0.789473684,0.378423886,0.615161675,0.005912873,0.076895209,1.960000038,28.79428312,31.20571688,0.638759074,0.940188295,0.230906776,FALSE,NA,11/7/2012
1999-06-03_F_2F095,F_2F095,1999,6,3,BKT,1,NA,3,7,2,1,NA,NA,NA,NA,NA,NA,1,10,10,0.714285714,0.393394495,0.627211683,0.024587156,0.156802921,1.960000038,8.770665101,11.2293349,0.40695199,1.021619439,0.307333667,FALSE,NA,11/7/2012
1999-06-03_F_2F095,F_2F095,1999,6,3,RBT,1,Invalid Dataset,3,0,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1999-06-07_F_3F084,F_3F084,1999,6,7,BKT,1,NA,3,0,0,1,NA,NA,NA,NA,NA,NA,1,1,1,0.333333333,4.108108108,2.026846839,1.027027027,1.013423419,1.960000038,-2.972619804,4.972619804,-1.652976569,2.319643235,5.578460039,FALSE,NA,11/7/2012
1999-06-07_F_3F084,F_3F084,1999,6,7,BRT,1,Invalid Dataset,3,0,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1999-06-08_F_3F045,F_3F045,1999,6,8,BKT,1,NA,4,13,2,1,0,NA,NA,NA,NA,NA,1,16,16,0.8,0.027936963,0.167143539,0.008730301,0.093436079,1.960000038,15.67239866,16.32760134,0.616865285,0.983134715,0.693191026,FALSE,NA,11/7/2012
1999-06-08_F_3F079,F_3F079,1999,6,8,BKT,1,Invalid Dataset,1,3,NA,NA,NA,NA,NA,NA,NA,NA,0,3,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1999-06-09_F_3F044,F_3F044,1999,6,9,BKT,1,NA,3,31,12,3,NA,NA,NA,NA,NA,NA,2,46,47,0.686567164,2.684011032,1.63829516,0.005829961,0.076354182,1.960000038,43.78894149,50.21105851,0.536912968,0.83622136,0.415060298,FALSE,NA,11/7/2012
1999-06-10_F_3F107,F_3F107,1999,6,10,BKT,1,NA,3,11,5,0,NA,NA,NA,NA,NA,NA,1,16,16,0.761904762,0.314682386,0.560965583,0.012587295,0.112193117,1.960000038,14.90050746,17.09949254,0.542006253,0.981803271,2.326057886,FALSE,NA,11/7/2012
1999-06-10_F_3F109,F_3F109,1999,6,10,BKT,1,NA,3,23,5,2,NA,NA,NA,NA,NA,NA,1,30,30,0.769230769,0.526257485,0.725436065,0.006497006,0.080604007,1.960000038,28.57814531,31.42185469,0.611246915,0.927214623,0.508495342,FALSE,NA,11/7/2012
1999-06-14_F_3F102,F_3F102,1999,6,14,BKT,1,NA,3,17,1,0,NA,NA,NA,NA,NA,NA,1,18,18,0.947368421,0.002684762,0.051814693,0.002684762,0.051814693,1.960000038,17.8984432,18.1015568,0.845811623,1.048925219,0.059104488,FALSE,NA,11/7/2012
1999-06-14_F_3F103,F_3F103,1999,6,14,BKT,1,NA,3,12,1,1,NA,NA,NA,NA,NA,NA,1,14,14,0.823529412,0.095769981,0.309467254,0.010641109,0.103155751,1.960000038,13.39344418,14.60655582,0.621344139,1.025714684,1.689926338,FALSE,NA,11/7/2012
1999-06-15_F_3F126,F_3F126,1999,6,15,BKT,1,NA,3,7,1,0,NA,NA,NA,NA,NA,NA,1,8,8,0.888888889,0.012049788,0.109771527,0.012049788,0.109771527,1.960000038,7.784847807,8.215152193,0.673736696,1.104041082,0.145291137,FALSE,NA,11/7/2012
1999-06-15_F_3F128,F_3F128,1999,6,15,BKT,1,NA,3,36,3,5,NA,NA,NA,NA,NA,NA,1,44,44,0.771929825,0.739531751,0.859960319,0.004375928,0.066150794,1.960000038,42.31447777,45.68552223,0.642274269,0.90158538,8.953662783,FALSE,NA,11/7/2012
1999-06-16_F_3F124,F_3F124,1999,6,16,BKT,1,NA,3,20,16,5,NA,NA,NA,NA,NA,NA,7,41,47,0.482352941,31.06936547,5.573990086,0.012212344,0.110509475,1.960000038,36.07497943,57.92502057,0.265754371,0.698951511,2.061180699,FALSE,NA,11/7/2012
1999-06-16_F_3F125,F_3F125,1999,6,16,BKT,1,NA,3,26,15,5,NA,NA,NA,NA,NA,NA,5,46,50,0.554216867,14.34995481,3.78813342,0.008872025,0.094191426,1.960000038,42.5752585,57.4247415,0.369601673,0.738832062,0.723494248,FALSE,NA,11/7/2012
1999-06-21_F_1F003,F_1F003,1999,6,21,BKT,1,NA,3,17,4,2,NA,NA,NA,NA,NA,NA,1,23,23,0.741935484,0.610853117,0.781570929,0.00954458,0.097696366,1.960000038,21.46812098,24.53187902,0.550450606,0.933420361,0.700353928,FALSE,NA,11/7/2012
1999-06-21_F_3F123,F_3F123,1999,6,21,BKT,1,NA,3,11,3,2,NA,NA,NA,NA,NA,NA,1,16,16,0.695652174,0.810265574,0.900147529,0.016536032,0.128592504,1.960000038,14.23571084,17.76428916,0.443610866,0.947693482,0.969713409,FALSE,NA,11/7/2012
1999-06-22_F_1F138,F_1F138,1999,6,22,BKT,1,NA,3,80,28,6,NA,NA,NA,NA,NA,NA,3,114,116,0.7125,4.676976245,2.162631787,0.002134731,0.046203153,1.960000038,111.7612417,120.2387583,0.62194182,0.80305818,0.947141261,FALSE,NA,11/7/2012
1999-06-23_F_1F145,F_1F145,1999,6,23,BKT,1,NA,3,44,5,3,NA,NA,NA,NA,NA,NA,1,52,52,0.825396825,0.343100251,0.5857476,0.002835539,0.053249782,1.960000038,50.8519347,53.1480653,0.721027253,0.929766398,3.045318345,FALSE,NA,11/7/2012
1999-06-23_F_2F063,F_2F063,1999,6,23,BKT,1,Invalid Dataset,1,12,NA,NA,NA,NA,NA,NA,NA,NA,0,12,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1999-06-24_F_2F010,F_2F010,1999,6,24,BKT,1,Invalid Dataset,1,7,NA,NA,NA,NA,NA,NA,NA,NA,0,7,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1999-06-24_F_2F062,F_2F062,1999,6,24,BKT,1,Invalid Dataset,1,18,NA,NA,NA,NA,NA,NA,NA,NA,0,18,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1999-06-30_F_3F021,F_3F021,1999,6,30,SMB,1,Invalid Dataset,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1999-06-30_F_3F023,F_3F023,1999,6,30,BKT,1,Invalid Dataset,1,136,NA,NA,NA,NA,NA,NA,NA,NA,0,136,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1999-06-30_F_3F101,F_3F101,1999,6,30,BKT,1,Invalid Dataset,1,22,NA,NA,NA,NA,NA,NA,NA,NA,0,22,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1999-07-06_F_2F069,F_2F069,1999,7,6,BKT,1,Invalid Dataset,1,31,NA,NA,NA,NA,NA,NA,NA,NA,0,31,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1999-07-07_F_2F074,F_2F074,1999,7,7,BKT,1,NA,3,116,25,6,NA,NA,NA,NA,NA,NA,2,147,148,0.786096257,1.975495012,1.405523039,0.001218056,0.034900657,1.960000038,145.2451748,150.7548252,0.71769097,0.854501543,0.088945839,FALSE,NA,11/7/2012
1999-07-08_F_2F072,F_2F072,1999,7,8,BKT,1,NA,3,74,21,3,NA,NA,NA,NA,NA,NA,2,98,99,0.765625,1.837780002,1.355647447,0.002000934,0.044731801,1.960000038,96.342931,101.657069,0.677950669,0.853299331,0.957717441,FALSE,NA,11/7/2012
1999-07-12_F_2F093,F_2F093,1999,7,12,BKT,1,Invalid Dataset,3,0,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1999-07-12_F_2F093,F_2F093,1999,7,12,SMB,1,Invalid Dataset,3,0,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1999-07-12_F_2FVA5,F_2FVA5,1999,7,12,BKT,1,Invalid Dataset,1,94,NA,NA,NA,NA,NA,NA,NA,NA,0,94,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1999-07-13_F_2F135,F_2F135,1999,7,13,BKT,1,NA,3,72,2,2,NA,NA,NA,NA,NA,NA,1,76,76,0.926829268,0.03107203,0.176272601,0.000863112,0.029378767,1.960000038,75.6545057,76.3454943,0.869246885,0.984411651,8.948385572,FALSE,NA,11/7/2012
1999-07-13_F_2FVA4,F_2FVA4,1999,7,13,BKT,1,NA,3,107,46,20,NA,NA,NA,NA,NA,NA,15,173,187,0.574750831,42.21172681,6.497055242,0.002205069,0.046958162,1.960000038,174.2657717,199.7342283,0.482712834,0.666788827,0.021233615,FALSE,NA,11/7/2012
1999-07-14_F_2F075,F_2F075,1999,7,14,BKT,1,NA,3,84,32,16,NA,NA,NA,NA,NA,NA,10,132,141,0.591928251,25.99063106,5.098100731,0.002750703,0.052447143,1.960000038,131.0077226,150.9922774,0.48913185,0.694724652,0.448273681,FALSE,NA,11/7/2012
1999-07-14_F_2F076,F_2F076,1999,7,14,BKT,1,Invalid Dataset,1,97,NA,NA,NA,NA,NA,NA,NA,NA,0,97,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1999-07-15_F_1F132,F_1F132,1999,7,15,BKT,1,NA,3,37,5,2,NA,NA,NA,NA,NA,NA,1,44,44,0.830188679,0.264243947,0.514046639,0.003262271,0.057116293,1.960000038,42.99246859,45.00753141,0.718240745,0.942136614,1.091251999,FALSE,NA,11/7/2012
1999-07-19_F_2F015,F_2F015,1999,7,19,BKT,1,NA,3,30,11,4,NA,NA,NA,NA,NA,NA,2,45,46,0.671641791,3.188279702,1.785575454,0.006304061,0.079398118,1.960000038,42.50027211,49.49972789,0.51602148,0.827262102,0.241259962,FALSE,NA,11/7/2012
1999-07-19_F_2F015,F_2F015,1999,7,19,BRT,1,Invalid Dataset,3,0,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1999-07-19_F_2F016,F_2F016,1999,7,19,BKT,1,NA,3,80,24,8,NA,NA,NA,NA,NA,NA,4,112,115,0.695652174,5.823783812,2.413251709,0.002300665,0.047965251,1.960000038,110.2700266,119.7299734,0.601640281,0.789664067,0.052435455,FALSE,NA,11/7/2012
1999-07-19_F_2F016,F_2F016,1999,7,19,BRT,1,ERROR: Run Terminated at population estimate equal to 5 times the total catch.,3,0,0,3,NA,NA,NA,NA,NA,NA,13,3,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1999-07-20_F_2F017,F_2F017,1999,7,20,BKT,1,NA,3,114,35,12,NA,NA,NA,NA,NA,NA,5,161,165,0.693965517,8.545523765,2.923272783,0.001614009,0.040174726,1.960000038,159.2703853,170.7296147,0.615223054,0.772707981,0.15738015,FALSE,NA,11/7/2012
1999-07-20_F_2F055,F_2F055,1999,7,20,BKT,1,Invalid Dataset,1,101,NA,NA,NA,NA,NA,NA,NA,NA,0,101,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
